2020-08-31 11:52:19,338 [main] INFO  [c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor] EnableEncryptablePropertiesBeanFactoryPostProcessor.java:50 - Post-processing PropertySource instances
2020-08-31 13:39:17,561 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:39:17,561 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:39:17,562 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:39:17,562 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:39:17,563 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:39:17,563 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:39:17,563 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:39:17,564 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 13:39:21,367 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:39:21,367 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:39:21,368 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:39:21,370 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:39:21,370 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:39:21,372 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:39:21,373 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:39:21,374 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:39:21,374 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:39:21,492 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 13:39:21,493 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:39:21,494 [XNIO-1 task-2] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:39:21,730 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:39:21,730 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:39:21,731 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:39:21,731 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:39:21,732 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:39:21,733 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:39:21,734 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:39:21,735 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 13:40:16,476 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:40:16,476 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:16,477 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:40:16,477 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:40:16,478 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:16,479 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:40:16,479 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:40:16,480 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 13:40:17,760 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:17,761 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:17,762 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:17,763 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:40:17,764 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:17,766 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:40:17,766 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:40:17,767 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:40:17,767 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:17,827 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 13:40:17,828 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:17,828 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,075 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:18,076 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:18,076 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,078 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:40:18,078 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:18,080 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:40:18,080 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:40:18,081 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:40:18,081 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,202 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:18,203 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:18,204 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,205 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:40:18,205 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:18,207 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:40:18,207 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:40:18,208 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:40:18,208 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,218 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 13:40:18,219 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:18,219 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:18,416 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:40:18,416 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:18,417 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:40:18,417 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:40:18,417 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:18,419 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:40:18,419 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:40:18,420 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 13:40:19,196 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:19,197 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,198 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,199 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:40:19,199 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,201 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:40:19,201 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:40:19,202 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:40:19,202 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,211 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 13:40:19,212 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,212 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,387 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:40:19,388 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:19,388 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:40:19,389 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:40:19,389 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:40:19,391 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:40:19,391 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:40:19,392 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 13:40:19,531 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:19,531 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,532 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,533 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 13:40:19,534 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,536 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 13:40:19,537 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:40:19,537 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:40:19,538 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,653 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 13:40:19,654 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:40:19,655 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:40:19,656 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
